predicted_buggy_lines,predicted_buggy_score,predicted_density
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:295,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:298,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:302,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:303,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:306,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:310,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:311,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:314,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:317,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:318,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:319,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:322,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:326,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:327,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:330,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:334,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:335,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:338,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:342,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:343,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:346,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:350,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:351,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:354,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:357,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:358,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:359,3,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:362,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:366,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:367,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:370,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:373,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:374,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:375,3,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:378,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:382,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:383,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:386,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:389,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:390,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:391,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:394,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:398,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:399,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:402,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:406,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:407,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:410,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:414,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:415,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:417,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:421,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:422,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:424,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:428,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:429,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:431,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:434,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:435,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:436,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:438,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:442,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:443,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:445,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:449,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:450,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:452,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:456,3,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:457,3,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:459,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:463,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:464,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:466,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:471,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:472,2,0.0020964360587002098
core/src/main/java/org/apache/struts2/views/freemarker/tags/StrutsModels.java:474,1,0.0020964360587002098
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:4,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:5,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:6,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:7,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:8,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:9,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:10,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:15,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:17,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:19,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:25,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:27,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:38,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:40,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:43,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:46,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:48,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:49,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:57,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:61,3,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:65,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:69,3,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:73,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:77,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:81,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:86,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:87,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:88,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:95,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:100,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:103,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:105,3,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:107,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:111,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:113,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:115,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:118,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:122,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:126,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:127,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:130,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:132,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:134,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:135,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:136,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:137,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:138,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:139,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:141,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:142,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:143,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:144,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:145,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:146,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:147,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:148,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:150,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:154,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:158,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:161,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:162,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:163,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:164,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:165,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:166,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:167,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:168,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:169,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:170,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:171,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:172,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:173,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:174,3,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:175,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:176,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:177,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:178,1,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:179,2,0.003205128205128205
core/src/main/java/org/apache/struts2/components/DateTimePicker.java:180,1,0.003205128205128205
