predicted_buggy_lines,predicted_buggy_score,predicted_density
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:341,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:342,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:343,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:344,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:345,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:347,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:356,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:359,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:363,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:367,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:368,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:369,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:371,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:372,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:375,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:376,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:377,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:379,4,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:382,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:383,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:384,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:385,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:387,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:389,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:390,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:395,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:396,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:397,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:398,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:400,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:401,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:402,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:404,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:408,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:409,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:411,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:413,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:415,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:416,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:418,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:419,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:420,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:422,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:423,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:424,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:426,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:427,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:429,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:430,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:433,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:434,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:436,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:437,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:439,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:440,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:441,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:442,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:444,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:445,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:446,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:447,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:448,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:450,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:451,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:454,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:455,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:456,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:457,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:459,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:460,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:461,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:462,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:463,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:464,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:465,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:466,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:467,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:468,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:470,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:471,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:472,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:483,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:488,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:495,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:496,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:498,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:504,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:505,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:511,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:512,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:516,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:523,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:528,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:529,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:530,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:535,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:537,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:541,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:545,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:549,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:551,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:557,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:570,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:571,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:573,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:575,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:577,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:579,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:583,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:584,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:585,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:590,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:591,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:592,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:593,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:595,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:596,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:597,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:599,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:600,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:601,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:602,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:603,4,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:604,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:605,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:606,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:607,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:608,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:609,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:611,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:612,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:613,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:614,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:615,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:616,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:617,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:618,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:619,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:621,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:622,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:624,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:625,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:626,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:627,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:629,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:630,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:632,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:635,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:637,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:638,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:639,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:643,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:646,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:649,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:650,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:651,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:652,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:653,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:655,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:656,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:657,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:658,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:659,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:660,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:661,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:662,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:663,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:665,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:666,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:670,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:672,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:674,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:675,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:676,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:680,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:682,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:683,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:684,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:685,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:687,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:690,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:692,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:693,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:702,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:704,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:705,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:706,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:707,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:708,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:711,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:712,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:713,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:714,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:716,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:717,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:718,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:719,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:721,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:722,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:723,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:725,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:726,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:727,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:729,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:730,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:731,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:732,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:734,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:735,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:736,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:738,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:739,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:740,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:743,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:745,3,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:746,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:754,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:763,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:766,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:767,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:768,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:771,2,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:774,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:775,1,0.00102880658436214
src/java/main/org/apache/zookeeper/server/PrepRequestProcessor.java:776,1,0.00102880658436214
